exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
4,simple_random_sample,0.32,6912,0.013950992,0.17430825628094393,0.22920415343878278,0.031675609283020933,11.841413970967793,17.036834463992935,0.004423051330335714,0.06434743487323825,1.6977229514179357,6.834283415520279,-0.03171932415709011,68.03965567437703,736.3431711593846,0.0001709172146110438,0.04428366437594869
4,kmeans_sample,0.32,6912,30.528506731,0.0023913046221450303,0.003114054544774732,0.9943851621731679,0.16130611521444738,0.2263844255862171,0.9616706431240274,0.9639191123154071,0.018997465747934043,0.08090302719185491,0.2421475636576924,0.722382722215041,8.44156778117748,0.015531718072023248,0.8753944812159838
4,cur_sample,0.32,6912,3504.546661074,0.007470206144543646,0.009621276065338096,0.9467602381825568,0.4708773347776895,0.6732279820254516,0.7686569440654673,0.8249368488051555,0.03333538322695759,0.08188117722496954,0.04123118236403989,1.2042047611910216,13.302843826969136,0.009074744637088017,0.7245060150330498
4,simple_random_sample,0.64,13824,0.052201538,0.00878148371324824,0.01166478617673912,0.926189989236083,0.5589202226811743,0.8312405543539293,0.6496878796654957,0.7693995292562015,0.04958589018965395,0.14828586597428295,0.13261882152927174,1.9743385988171733,19.445462544468405,-0.002019201587643682,0.6251336469854885
4,kmeans_sample,0.64,13824,31.388264472,0.017414921874956572,0.02307914144194469,0.7623481214789032,1.1402302687729902,1.6895418337545969,0.3092946509910133,0.5340198727861609,0.08507459375733653,0.23757451664777932,0.019674008199409565,4.012161744615858,28.222762723545998,0.0017940343900260114,0.3808776760125806
4,cur_sample,0.64,13824,3625.931093696,0.002353410868555557,0.003038105279564097,0.9945017395427929,0.13558276872138955,0.19483438634350392,0.9733886314349677,0.9761372765019166,0.014280062541636895,0.032906874914977666,0.5399783391706576,0.41582624673361845,4.119842547791857,0.06589336649188804,0.9252060495087409
4,simple_random_sample,0.99,21384,0.007673936,0.0019205557233982332,0.0024938545159186366,0.9963575410407911,0.10826822186603625,0.1571219863469515,0.9810528437679028,0.9834055467868735,0.009775363818525633,0.017868349714246,0.8324206960089886,0.2687465793076265,2.1046335853791502,0.1972506441050127,0.9421629634461005
4,kmeans_sample,0.99,21384,92.415852297,0.003275393428848284,0.004332388406693587,0.9891116977572789,0.20599615891111583,0.30371484307961616,0.9327133187938966,0.9460453112318878,0.020848352026271187,0.05361266137714373,0.45147103930457433,0.6557049207682326,5.056888816773947,0.03100986166302122,0.862233595706602
4,cur_sample,0.99,21384,3575.565462166,0.0049685367487322316,0.006574177356622898,0.97526801462918,0.30931405764293757,0.47374554421157883,0.8508682355317541,0.9012580966885221,0.02340243162796298,0.05689747663565835,0.421456812445112,0.9649697286393899,8.863021649963267,0.00972412380086951,0.7948406535043806
5,simple_random_sample,0.16,3456,0.00039378,0.06585669421293515,0.08404988106306971,0.1977961921091681,4.697403748012972,6.475386806309253,0.029560103675731475,0.15348512141091217,0.6762233116428527,2.2707419518429925,-0.015164172002727572,30.119250644013547,338.1150254402912,0.0003387445944357248,0.07973369227771372
5,kmeans_sample,0.16,3456,29.078088141,0.00839803243118792,0.010777121043714092,0.9358874211458741,0.6085346302632539,0.830394034192152,0.6502566731458035,0.7329394724418743,0.08764905928171987,0.4579907175285626,-0.0014972363957996837,3.8271525765127468,44.17598475812366,0.003171897334661611,0.517844693050735
5,cur_sample,0.16,3456,3657.791406948,0.008568252545945036,0.010953694512392264,0.932867880947525,0.5597065439738759,0.772393639382015,0.7293590529395384,0.7802052454160506,0.04383625454938706,0.08696971774667103,0.3216277220928945,1.4021786217940295,10.913848190616068,0.012089547323565819,0.6513947203084339
5,simple_random_sample,0.32,6912,0.016236225,0.002820250058493438,0.0036681203699260477,0.9921014827734086,0.1805533208888361,0.2550814001368663,0.9514827503678669,0.9552278105526107,0.020609841648180832,0.06414075371929863,0.16060844784429407,0.8590439817372348,8.424856286880734,0.02820743251970692,0.8598198802818996
5,kmeans_sample,0.32,6912,68.682796175,0.008388962501404187,0.010981236766205847,0.9345074498961182,0.5572583107390777,0.79402639960566,0.6703128972406207,0.7630560158035853,0.09366181662728422,0.35686060499230227,-0.004332825285851216,4.010115932597384,62.82203507991461,-0.0016294891185473226,0.588146651241024
5,cur_sample,0.32,6912,3651.78803341,0.00541332944582799,0.0069656727580482075,0.9714270032664485,0.34512086680268406,0.4908721483541175,0.8620127056211451,0.8878004945154944,0.02165726018530478,0.06048645504230721,0.3676079049119213,0.7995557348024909,5.945116346972626,0.011912524925984602,0.8023496456756809
5,simple_random_sample,0.64,13824,0.052362179,0.002980422212339057,0.0039561210894936225,0.9908755713038273,0.18137263897510536,0.2651672818947315,0.9479743038920161,0.9566452783901761,0.015573566052160061,0.03734347318812262,0.586683348471715,0.4881116956249786,3.537302458809063,0.07507604003873736,0.8855949717141091
